date time c-ip cs-username s-ip s-port cs-method cs-uri-stem cs-uri-query sc-status cs(User-Agent) 
2004-02-17 10:15:54 200.205.244.250 - 200.155.63.7 80 GET /iepe/ANIMAÇÃO.swf - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:56 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ultimas.asp clicavel=true&cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:56 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/undefined - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:57 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Notícias/gov-discurso.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:57 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/spacer.gif - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:57 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Notícias/gov-chegada-com-publico.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:57 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r1_c1.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:57 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r1_c2.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:58 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r2_c2.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:58 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r2_c3.gif - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:58 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r4_c2.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:58 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r4_c1.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:58 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r4_c4.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:58 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/site/rodape.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:58 200.205.244.250 - 200.155.63.7 80 GET /iepe/topo.htm - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:15:59 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:15:59 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/imagens/chave.gif - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:15:59 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/imagens/sobre.gif - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:16:01 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/spacer.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:01 200.205.244.250 - 200.155.63.7 80 GET /iepe/topo.htm - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:01 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/spacer.gif - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:01 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:01 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r1_c1.jpg - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:01 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r1_c1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:02 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r1_c2.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:02 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:02 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r1_c2.jpg - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:02 200.205.244.250 - 200.155.63.7 80 GET /iepe/ANIMAÇÃO.swf - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:02 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r2_c2.jpg - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:03 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r2_c3.gif - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:03 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r4_c1.jpg - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:03 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r4_c2.jpg - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:03 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r4_c4.jpg - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:04 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:04 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/menu_lateral.asp clicavel=true&cliente=bbg&id=&fundo=FCDC25 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:04 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Cidade/Iepe_Vista_Aerea.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:05 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/undefined - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:05 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/undefined - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:05 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ultimas.asp clicavel=true&cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:05 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/comercio+exterior+1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:07 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/OCVscroll.class - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Win32)
2004-02-17 10:16:07 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/site/BARRA.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:07 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/site/BARRA.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:07 200.205.244.250 - 200.155.63.7 80 GET /iepe/ANIMAÇÃO.swf - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:07 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/capa+MKT.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:07 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ocfontc.class - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Win32)
2004-02-17 10:16:08 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/Construção+1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:08 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/occcolor.class - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Win32)
2004-02-17 10:16:08 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/empresarial+3.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:09 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/Direito_Civil+1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:09 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ocwordw.class - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Win32)
2004-02-17 10:16:09 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/imagens/sobre.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:09 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/imagens/chave.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:10 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/estilos/menu_lateral.css - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:10 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/home/clientes/bbg/imagens/Cursos/ambiental+2.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:12 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Notícias/gov-discurso.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:15 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Notícias/gov-chegada-com-publico.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:16 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Cidade/Iepe_Vista_Aerea.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:16 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/OCVscroll.class - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2004-02-17 10:16:17 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/site/rodape.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:17 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/imagens/chave.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:18 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ultimas.asp clicavel=true&cliente=iepe 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:18 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ocfontc.class - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2004-02-17 10:16:21 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Notícias/gov-discurso.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:22 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/OCVscroll.class - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2004-02-17 10:16:22 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/imagens/sobre.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:22 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/site/rodape.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:22 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/occcolor.class - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2004-02-17 10:16:24 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ocfontc.class - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2004-02-17 10:16:24 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/home/clientes/iepe/imagens/Notícias/gov-chegada-com-publico.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:24 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r2_c2.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:24 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/imagens/chave.gif - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:24 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r2_c3.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:25 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/occcolor.class - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2004-02-17 10:16:25 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/imagens/sobre.gif - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:25 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ocwordw.class - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2004-02-17 10:16:25 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/ocwordw.class - 304 Mozilla/4.0+(compatible;+MSIE+5.0;+Win32)
2004-02-17 10:16:25 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r4_c1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:25 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r4_c2.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:27 200.205.244.250 - 200.155.63.7 80 GET /iepe/images/topo_r4_c4.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:16:27 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/default.asp id=70&cliente=bbg 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:28 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:32 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/menu_lateral.asp clicavel=true&cliente=bbg 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:16:56 200.161.29.75 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Ubbi;+Alexa+Toolbar)
2004-02-17 10:19:35 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:19:35 200.205.244.250 - 200.155.63.7 80 GET /clientes/site/undefined - 404 Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+98;+DigExt)
2004-02-17 10:23:20 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/ idfam=&cliente=assis 302 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:23:20 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/Default.asp idfam=&cliente=assis 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:23:20 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:23:22 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/imagens/chave.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:23:22 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/imagens/sobre.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:23:24 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/undefined - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:23:25 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/ultimas.asp clicavel=true&cliente=assis 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98)
2004-02-17 10:23:25 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/OCVscroll.class - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Win32)
2004-02-17 10:23:25 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/ocfontc.class - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Win32)
2004-02-17 10:23:26 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/occcolor.class - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Win32)
2004-02-17 10:23:26 161.24.100.150 - 200.155.63.7 80 GET /clientes/site/ocwordw.class - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Win32)
2004-02-17 10:24:12 200.187.221.215 - 200.155.63.7 80 GET /clientes/default.asp cliente=rolandia&ultimas_fixa=true 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:16 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=rolandia&ultimas_fixa=true 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:20 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:22 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/geral/2new7.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:22 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/geral/sport034.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:27 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/NACIONALAC_SERIEA1_2003/NACIONALACxDOISVIZINHOS_170803/elenco1_ICO.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:30 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/geral/new29.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:30 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/fotos/6-eurid.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:34 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/geral/2valen5.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:35 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/assemur+funcionarios/associacao/logoweb.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:38 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/imagens/sobre.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:38 200.187.221.215 - 200.155.63.7 80 GET /clientes/site/imagens/chave.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-02-17 10:24:45 200.146.30.133 - 200.155.63.7 80 GET /clientes/default.asp cliente=rolandia&ultimas_fixa=true 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:24:53 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=rolandia&ultimas_fixa=true 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:24:58 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/cancelar - 404 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:24:58 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/geral/2new7.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:25:01 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/geral/sport034.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:25:02 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/NACIONALAC_SERIEA1_2003/NACIONALACxDOISVIZINHOS_170803/elenco1_ICO.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:25:05 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/geral/new29.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:25:05 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/fotos/6-eurid.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:25:08 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/assemur+funcionarios/associacao/logoweb.jpg - 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:25:09 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/home/clientes/rolandia/imagens/geral/2valen5.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:25:13 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/imagens/chave.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:25:13 200.146.30.133 - 200.155.63.7 80 GET /clientes/site/imagens/sobre.gif - 200 Mozilla/4.0+(compatible;+MSIE+5.5;+Windows+95)
2004-02-17 10:32:32 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/default.asp cliente=camara_de_rolandia 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:32 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/home/clientes/camara_de_rolandia/estilos/undefined - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:33 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/undefined - 404 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:33 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/menu_lateral.asp clicavel=true&cliente=camara_de_rolandia&id=0 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:34 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/busca.asp clicavel=true&cliente=camara_de_rolandia 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:34 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/home/clientes/camara_de_rolandia/imagens/Títulos/ministro-entrega-do-titulo.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:34 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/ultimas.asp clicavel=true&cliente=camara_de_rolandia&horizontal=true 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:35 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/home/clientes/camara_de_rolandia/imagens/imagens+site/New--.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:35 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/home/clientes/camara_de_rolandia/imagens/Diversos/logo+da+prefeitura.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:35 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/home/clientes/camara_de_rolandia/imagens/Sites+Interessantes/logo+do+pr_gov.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:35 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/home/clientes/camara_de_rolandia/imagens/Sites+Interessantes/logo+da+presidencia.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:35 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/home/clientes/camara_de_rolandia/imagens/Diversos/logo-trib.contas.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:35 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/home/clientes/camara_de_rolandia/imagens/Sites+Interessantes/logo+da+assembleia+legislativa.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:35 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/home/clientes/camara_de_rolandia/imagens/Sites+Interessantes/PREVISAO+DO+TEMPO.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
2004-02-17 10:32:35 200.181.199.214 - 200.155.63.7 80 GET /clientes/site/imagens/chave.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+98;+Hotbar+4.4.2.0)
